tumor,gt_top,encoded_top,intersection
tgm017_preop,"['20987', '17725', '16345', '13546', '24580', '24415', '15577', '16457', '22908', '14851', '22604', '19294', '21770', '17421', '25774']","['20987', '17725', '24580', '16345', '13546', '24415', '19294', '22908', '14851', '15577', '25774', '16457', '12529', '14262', '22710']","['13546' '14851' '15577' '16345' '16457' '17725' '19294' '20987' '22908'
 '24415' '24580' '25774']"
tgm018_preop,"['13172', '26371', '12184', '19377', '20869', '10747', '12277', '25496', '20806', '27409', '10496', '10783', '23047', '23881', '22087']","['12277', '11611', '21169', '10747', '14721', '12824', '15718', '24714', '9793', '19377', '12770', '24183', '13172', '13717', '10281']",['10747' '12277' '13172' '19377']
tgm019_preop,"['11055', '21009', '15088', '23550', '26370', '11073', '9233', '11203', '16151', '26809', '27445', '22478', '27985', '11300', '24779']","['27985', '21009', '18406', '25624', '26370', '11203', '9233', '16151', '15088', '26809', '19338', '21045', '25980', '23550', '11055']","['11055' '11203' '15088' '16151' '21009' '23550' '26370' '26809' '27985'
 '9233']"
tgm021_preop,"['21241', '21951', '18051', '16918', '15044', '22251', '11103', '22324', '12551', '16765', '10140', '18826', '21017', '20092', '18364']","['11103', '20092', '11176', '18008', '18826', '24125', '15528', '8918', '15197', '23357', '12071', '9136', '9991', '13420', '9123']",['11103' '18826' '20092']
tgm022_preop,"['11618', '26688', '12354', '14441', '24878', '25806', '13699', '11892', '14860', '17367', '26203', '20578', '25998', '20101', '25088']","['11611', '11618', '21169', '14721', '12824', '24183', '15718', '24714', '10281', '13717', '27002', '14441', '22779', '14910', '11265']",['11618' '14441']
tgm023_preop,"['22190', '11506', '24555', '26380', '15670', '18038', '9115', '24409', '22320', '23191', '16408', '12501', '10323', '16477', '9861']","['11611', '18038', '14721', '21169', '15718', '24183', '15670', '12824', '22190', '11506', '24714', '13717', '14910', '27550', '10281']",['11506' '15670' '18038' '22190']
tgm024_preop,"['26371', '20869', '23881', '27629', '10883', '21285', '12184', '11484', '15787', '23852', '20816', '27409', '9875', '25067', '8083']","['26371', '20869', '10883', '12184', '8083', '8041', '21285', '27629', '11484', '20816', '9875', '15787', '16147', '23881', '25067']","['10883' '11484' '12184' '15787' '20816' '20869' '21285' '23881' '25067'
 '26371' '27629' '8083' '9875']"
tgm025_preop,"['16506', '25105', '14910', '24928', '15906', '26100', '26623', '15303', '21994', '16365', '26797', '20461', '9282', '20281', '11718']","['14910', '25105', '26100', '15906', '11611', '26623', '18882', '24533', '27566', '21169', '11582', '18364', '20461', '14721', '13013']",['14910' '15906' '20461' '25105' '26100' '26623']
tgm026_preop,"['16894', '18815', '23920', '26100', '27172', '22860', '15187', '18913', '16077', '24416', '13832', '13187', '16506', '21470', '26389']","['26100', '23920', '27172', '18815', '16894', '16077', '15187', '18913', '11582', '13187', '21470', '14910', '24277', '15906', '13013']","['13187' '15187' '16077' '16894' '18815' '18913' '21470' '23920' '26100'
 '27172']"
tgm027_preop,"['11177', '19974', '16691', '26109', '17729', '9124', '24419', '23960', '24083', '9200', '18140', '24714', '13705', '14774', '9730']","['11177', '19974', '9124', '13705', '24714', '26109', '23960', '24419', '16691', '22046', '9730', '24083', '17729', '18140', '9200']","['11177' '13705' '16691' '17729' '18140' '19974' '23960' '24083' '24419'
 '24714' '26109' '9124' '9200' '9730']"
tgm028_preop,"['18108', '20354', '13551', '17180', '21181', '23266', '17817', '15947', '25278', '11789', '17718', '16621', '23922', '14491', '15860']","['18108', '13551', '20354', '21181', '15947', '17817', '17718', '11189', '17180', '25278', '23266', '17046', '23922', '16621', '23119']","['13551' '15947' '16621' '17180' '17718' '17817' '18108' '20354' '21181'
 '23266' '23922' '25278']"
tgm029_preop,"['11472', '12969', '21614', '13206', '9209', '19247', '20096', '14191', '11151', '24516', '26713', '19282', '20930', '15411', '26844']","['11472', '12969', '21614', '14191', '19247', '16631', '24765', '20096', '24769', '26713', '26844', '9209', '13206', '11151', '18144']","['11151' '11472' '12969' '13206' '14191' '19247' '20096' '21614' '26713'
 '26844' '9209']"
tgm030_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['11611', '14721', '21169', '15718', '24183', '24714', '12824', '10281', '14910', '13717', '20663', '27550', '18146', '11265', '25105']",[]
tgm031_preop,"['16457', '24415', '17725', '9860', '14064', '24580', '12529', '19909', '13682', '10836', '21428', '26640', '13546', '14851', '22908']","['16457', '9860', '12529', '19909', '13546', '10836', '24415', '14851', '27012', '8367', '20336', '17725', '23648', '16345', '10664']",['10836' '12529' '13546' '14851' '16457' '17725' '19909' '24415' '9860']
tgm033_preop,"['10776', '20874', '16927', '14309', '24423', '14812', '17349', '12143', '21073', '22555', '23121', '22504', '16239', '16753', '9911']","['16927', '10776', '26730', '25947', '14309', '11611', '12143', '21389', '17349', '16239', '17795', '21169', '22628', '24423', '22375']",['10776' '12143' '14309' '16239' '16927' '17349' '24423']
tgm034_preop,"['18882', '20299', '18364', '24436', '17214', '15303', '14241', '26594', '26482', '13634', '18201', '18968', '21359', '20816', '8059']","['18882', '20299', '26482', '24436', '8059', '18364', '17214', '20816', '26371', '15303', '19573', '26594', '21359', '25826', '19359']","['15303' '17214' '18364' '18882' '20299' '20816' '21359' '24436' '26482'
 '26594' '8059']"
tgm035_preop,"['8000', '8001', '8002', '8003', '8004', '8005', '8006', '8007', '8008', '8009', '8010', '8011', '8012', '8013', '8014']","['11611', '14721', '21169', '15718', '24183', '24714', '12824', '10281', '14910', '13717', '20663', '27550', '18146', '11265', '25105']",[]
tgm036_preop,"['9310', '19946', '16840', '23053', '10417', '24421', '16837', '24845', '27851', '23673', '23127', '12948', '25028', '24342', '23817']","['9310', '16840', '19946', '19359', '24682', '23127', '26378', '23053', '10417', '24421', '12948', '23673', '16837', '22709', '16736']","['10417' '12948' '16837' '16840' '19946' '23053' '23127' '23673' '24421'
 '9310']"
tgm037_preop,"['26844', '15754', '9775', '21892', '19247', '20096', '12317', '21614', '21446', '10890', '22509', '16432', '16035', '17543', '8613']","['19247', '21614', '11472', '15754', '26844', '12969', '9775', '21892', '8613', '26713', '16432', '16035', '12317', '20096', '14309']","['12317' '15754' '16035' '16432' '19247' '20096' '21614' '21892' '26844'
 '8613' '9775']"
tgm038_preop,"['11103', '20092', '12071', '16142', '24260', '18008', '17816', '14580', '8918', '15197', '24186', '11176', '15087', '14034', '18826']","['11611', '14721', '21169', '15718', '24183', '24714', '12824', '10281', '14910', '13717', '20663', '27550', '18146', '11265', '25105']",[]
