tumor,gt_top,encoded_top,intersection
tgm013_preop,"['8881', '11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '10106', '27185']","['12243', '20237', '15718', '21302', '14721', '10896', '21278', '24774', '21412', '27185', '10639', '18376', '22343', '20299', '27550']",['10896' '27185']
tgm014_preop,"['15639', '21994', '22265', '26797', '20461', '13894', '12366', '12271', '19982', '16506', '13717', '18465', '11718', '24459', '20655']","['26797', '12366', '25911', '16280', '20461', '13842', '25946', '12705', '12377', '23139', '18465', '14531', '22265', '21845', '13791']",['12366' '18465' '20461' '22265' '26797']
tgm015_preop,"['12647', '9840', '17349', '20192', '8822', '17022', '25479', '20941', '11846', '8556', '16753', '11124', '20162', '20432', '17492']","['9461', '10972', '13739', '22724', '13334', '15183', '24399', '21357', '12881', '24709', '14543', '23041', '18033', '9903', '8556']",['8556']
tgm016_preop,"['22183', '27126', '12856', '8144', '23055', '23429', '27366', '9623', '25445', '13798', '21817', '24419', '16691', '14774', '26957']","['14310', '13604', '27562', '27126', '19939', '24061', '8144', '23661', '11055', '16995', '27366', '17547', '21817', '27807', '22183']",['21817' '22183' '27126' '27366' '8144']
tgm017_preop,"['20987', '8546', '21993', '17725', '15577', '27590', '16457', '8052', '24415', '23039', '14007', '13449', '13546', '16660', '24580']","['14365', '18569', '17421', '16634', '24267', '15042', '19294', '22604', '21770', '13449', '12624', '12545', '10649', '8642', '25774']",['13449']
tgm018_preop,"['20816', '11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '16284', '18218', '9500', '21356', '23251', '27185']","['20806', '20816', '14434', '26371', '25563', '24670', '10701', '23852', '16965', '10883', '27409', '21285', '13895', '11484', '23881']",['20816']
tgm019_preop,"['27985', '21009', '18406', '16151', '25624', '25980', '21045', '11055', '11575', '17479', '27366', '9233', '18477', '19338', '19440']","['11055', '13604', '27985', '16995', '27807', '27445', '9591', '24061', '19440', '26352', '21962', '9233', '23550', '15088', '16151']",['11055' '16151' '19440' '27985' '9233']
tgm021_preop,"['11103', '20092', '18826', '21241', '15197', '16142', '11176', '8918', '16765', '18364', '9867', '18008', '13006', '19311', '16059']","['24321', '11652', '18488', '25826', '19458', '23027', '24436', '25742', '14909', '23100', '12459', '8374', '17026', '18740', '21951']",[]
tgm022_preop,"['11618', '14441', '11892', '26688', '16992', '18180', '27185', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356']","['11618', '27002', '26023', '10668', '25558', '14441', '14860', '27185', '24682', '11884', '13699', '13282', '23964', '17920', '27836']",['11618' '14441' '27185']
tgm023_preop,"['22190', '18038', '11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185']","['11506', '15670', '9115', '18038', '24555', '16477', '22320', '22190', '23796', '9861', '23191', '27260', '10711', '21477', '25881']",['18038' '22190']
tgm024_preop,"['26371', '20816', '15787', '9875', '23852', '11484', '27629', '21285', '10883', '20299', '23881', '20869', '20806', '26703', '16354']","['8083', '20869', '26371', '8041', '27629', '8856', '21440', '12184', '11840', '20435', '25067', '10883', '9622', '23881', '15303']",['10883' '20869' '23881' '26371' '27629']
tgm025_preop,"['14910', '16506', '24928', '26100', '20299', '25105', '20816', '10896', '15111', '20281', '18675', '24164', '15787', '16365', '19522']","['11006', '15303', '16365', '18138', '11780', '15025', '14020', '26623', '25105', '20798', '15906', '17373', '22115', '11099', '14910']",['14910' '16365' '25105']
tgm026_preop,"['16894', '26100', '27172', '18815', '16506', '23920', '13832', '20281', '8881', '24277', '18913', '14910', '8694', '24416', '24274']","['23920', '16077', '12656', '8092', '18231', '15906', '17429', '20281', '21470', '13187', '18815', '19984', '14910', '10955', '8733']",['14910' '18815' '20281' '23920']
tgm027_preop,"['11177', '17729', '24714', '14774', '9124', '16691', '14401', '9623', '9730', '17439', '24419', '26109', '21824', '9200', '19974']","['24488', '23354', '23741', '18922', '15504', '24520', '27246', '12529', '17155', '15777', '17158', '11714', '16836', '27965', '21732']",[]
tgm028_preop,"['20354', '13551', '18108', '17817', '23266', '21181', '15947', '17046', '11189', '14373', '17180', '11789', '26090', '24946', '19124']","['15947', '21181', '18108', '14491', '18676', '24553', '15860', '12961', '11789', '11030', '9450', '17718', '11550', '18762', '15913']",['11789' '15947' '18108' '21181']
tgm029_preop,"['11472', '12969', '9209', '20930', '26450', '22607', '16631', '15411', '11950', '13206', '26713', '18144', '24516', '19282', '21614']","['12969', '21614', '11472', '14191', '22094', '16631', '9209', '26713', '15411', '19247', '16816', '20930', '26844', '24769', '18144']",['11472' '12969' '15411' '16631' '18144' '20930' '21614' '26713' '9209']
tgm030_preop,"['11618', '16992', '18180', '14774', '26450', '10896', '26090', '27967', '18218', '9500', '21356', '23251', '27185', '13437', '9708']","['20237', '14721', '24774', '27185', '12243', '22343', '10896', '21278', '10639', '16102', '21888', '13437', '18376', '27550', '18180']",['10896' '13437' '18180' '27185']
tgm031_preop,"['16457', '24415', '14064', '17725', '23582', '14851', '13682', '24580', '15577', '20987', '8546', '22908', '13546', '23327', '26957']","['17421', '15886', '18731', '17198', '22710', '21770', '12624', '17645', '23463', '18696', '22146', '25774', '18948', '16803', '23325']",[]
tgm033_preop,"['14812', '12143', '11618', '16992', '18180', '14774', '26450', '10896', '23691', '26090', '27967', '18218', '9500', '21356', '23251']","['10776', '16927', '17795', '12143', '20874', '24423', '16239', '16753', '22555', '15933', '17349', '14309', '19533', '17682', '26730']",['12143']
